Price,Area,Location,No. of Bedrooms,Location_Encoded
5518000,677,Mira Road East,1,8224102.533333333
5500000,720,Mira Road East,1,8224102.533333333
8250000,1060,Mira Road East,2,8224102.533333333
7800000,1010,Mira Road East,2,8224102.533333333
6120000,720,Mira Road East,1,8224102.533333333
5650000,780,Mira Road East,1,8224102.533333333
6200000,730,Mira Road East,1,8224102.533333333
8500000,1048,Mira Road East,2,8224102.533333333
7650000,982,Mira Road East,2,8224102.533333333
5700000,770,Mira Road East,1,8224102.533333333
7650000,1020,Mira Road East,2,8224102.533333333
6200000,750,Mira Road East,1,8224102.533333333
6000000,621,Shil Phata,2,13194840.211978685
5500000,525,Shil Phata,2,13194840.211978685
4000000,424,Shil Phata,1,13194840.211978685
26000000,923,Andheri West,2,41255880.9696951
22200000,930,Andheri West,2,41255880.9696951
7500000,1015,Dombivli (West),2,9361077.727568513
64300000,1259,Ville Parle West,3,20998329.30867207
4850000,300,Borivali West,1,15910647.594565125
2500000,450,Ulwe,1,7761683.373041518
39100000,707,Khar,2,20845354.29655961
60500000,1195,Khar,3,20845354.29655961
34700000,832,Bandra Kurla Complex,2,30086905.023181465
36500000,965,Bandra Kurla Complex,3,30086905.023181465
25200000,1250,Andheri West,2,41255880.9696951
105000000,2800,Juhu,4,58276960.52177489
3500000,650,Sector 5 Ulwe,1,13765023.252087776
4150000,650,Ulwe,1,7761683.373041518
7150000,1050,Ulwe,2,7761683.373041518
10500000,420,Andheri West,1,41255880.9696951
14600000,586,Andheri West,2,41255880.9696951
3500000,650,Ulwe,1,7761683.373041518
3500000,650,Ulwe,1,7761683.373041518
6800000,1050,Ulwe,2,7761683.373041518
8700000,580,Borivali West,1,15910647.594565125
10800000,550,Kandivali East,1,19942455.57008331
13000000,760,Borivali West,2,15910647.594565125
2300000,350,Vasai West,1,10555486.780597325
9000000,650,Borivali West,1,15910647.594565125
9000000,650,Borivali West,1,15910647.594565125
8200000,610,Borivali West,1,15910647.594565125
8700000,585,Vikhroli West,1,14330708.165019859
10000000,600,Vikhroli West,1,14330708.165019859
15500000,900,Borivali West,2,15910647.594565125
31500000,1600,Borivali West,3,15910647.594565125
8800000,650,Borivali West,1,15910647.594565125
21500000,1350,Borivali West,3,15910647.594565125
8400000,605,Kandivali West,1,14320931.905521896
2500000,615,Virar East,1,10973302.695062157
82000000,2044,Worli,3,60446500.50524536
5000000,950,Kalyan West,2,5402967.523396111
21200000,859,Andheri East,3,17894966.774751816
25200000,969,Andheri East,3,17894966.774751816
18900000,710,Malad West,2,14215638.559645081
20500000,1015,Bhandup West,3,20727537.005374394
54200000,1174,Andheri West,3,41255880.9696951
55400000,1179,Andheri West,3,41255880.9696951
55700000,1181,Andheri West,3,41255880.9696951
60700000,1234,Andheri West,3,41255880.9696951
79200000,1648,Andheri West,4,41255880.9696951
62100000,1305,Andheri West,3,41255880.9696951
85600000,1705,Andheri West,4,41255880.9696951
54500000,1142,Andheri West,3,41255880.9696951
65500000,1344,Andheri West,3,41255880.9696951
68100000,1418,Andheri West,3,41255880.9696951
59500000,1210,Andheri West,3,41255880.9696951
27000000,1550,Andheri West,3,41255880.9696951
26000000,1250,Andheri West,3,41255880.9696951
2999000,550,Ulwe,1,7761683.373041518
5100000,650,Ulwe,1,7761683.373041518
4099000,650,Ulwe,1,7761683.373041518
4400000,650,Ulwe,1,7761683.373041518
12000000,700,Goregaon West,1,23283708.065473303
11700000,560,Dahisar,2,16854206.714503538
13899999,720,Dahisar,2,16854206.714503538
14500000,721,Dahisar,2,16854206.714503538
16700000,1050,Ghatkopar West,2,19041613.901327305
16000000,1053,Ghatkopar West,2,19041613.901327305
16800000,1054,Ghatkopar West,2,19041613.901327305
16500000,1054,Ghatkopar West,2,19041613.901327305
16399999,1050,Ghatkopar West,2,19041613.901327305
16500000,1053,Ghatkopar West,2,19041613.901327305
6200000,310,Malad West,1,14215638.559645081
8500000,575,Thane West,1,12008191.358851675
22000000,1400,Thane West,3,12008191.358851675
18200000,980,Powai,2,23041090.88927851
19500000,1300,Thane West,3,12008191.358851675
11000000,450,Ville Parle East,1,32285017.2842167
21500000,1650,Thane West,3,12008191.358851675
17500000,1350,Thane West,3,12008191.358851675
17500000,1350,Thane West,3,12008191.358851675
20000000,711,Goregaon West,2,23283708.065473303
25500000,921,Goregaon West,3,23283708.065473303
33500000,1112,Goregaon West,3,23283708.065473303
23900000,1042,Wadala East,2,16180337.187283933
6000000,1000,Dombivali,2,6386152.42815131
30000000,1200,Andheri East,3,17894966.774751816
67000000,2500,Andheri West,4,41255880.9696951
42500000,1850,Andheri West,3,41255880.9696951
8016000,809,Dombivali,2,6386152.42815131
4043000,408,Dombivali,1,6386152.42815131
4498000,454,Dombivali,1,6386152.42815131
8294000,834,Dombivali,2,6386152.42815131
6242000,630,Dombivali,2,6386152.42815131
17500000,1775,Thane West,3,12008191.358851675
15300000,1275,Thane West,2,12008191.358851675
11000000,1166,Thane West,2,12008191.358851675
17700000,1338,Thane West,3,12008191.358851675
60000000,1118,Bandra West,3,46617421.30704468
110000000,2550,Andheri West,4,41255880.9696951
99000000,2073,Andheri West,3,41255880.9696951
9500000,650,Malad West,1,14215638.559645081
9000000,1150,Mira Road East,2,8224102.533333333
2800000,550,Palidevad,1,13546651.814145632
3300000,550,Panvel,1,7890890.089134022
9200000,620,Dahisar,1,16854206.714503538
18000000,1010,Dahisar,2,16854206.714503538
8000000,490,Dahisar West,1,13225732.947111357
11700000,430,Chembur,1,17425073.26802795
17400000,624,Chembur,2,17425073.26802795
30400000,957,Chembur,3,17425073.26802795
31000000,1300,Andheri East,3,17894966.774751816
69900000,2005,Wadala,4,25458196.886413716
57200000,1655,Wadala,3,25458196.886413716
30000000,1450,Andheri West,2,41255880.9696951
8300000,725,Malad West,1,14215638.559645081
45199999,1473,Kandivali East,3,19942455.57008331
9500000,457,Malad West,1,14215638.559645081
9900000,480,Malad West,1,14215638.559645081
9900000,480,Malad West,1,14215638.559645081
13300000,599,Malad West,2,14215638.559645081
14800000,669,Malad West,2,14215638.559645081
18900000,1350,Chembur,3,17425073.26802795
16000000,1039,Chembur,2,17425073.26802795
7950000,1060,Mira Road East,2,8224102.533333333
5400000,720,Mira Road East,1,8224102.533333333
8500000,980,Mira Road East,2,8224102.533333333
37400000,1224,Goregaon West,3,23283708.065473303
56500000,1859,Goregaon West,4,23283708.065473303
20000000,551,Malad East,2,20889612.17056266
7800000,930,Mira Road East,2,8224102.533333333
8600000,965,Mira Road East,2,8224102.533333333
30000000,797,Malad East,3,20889612.17056266
6700000,950,Mira Road East,2,8224102.533333333
9500000,1050,Mira Road East,2,8224102.533333333
9300000,960,Mira Road East,2,8224102.533333333
9300000,960,Mira Road East,2,8224102.533333333
9700000,1100,Mira Road East,2,8224102.533333333
8500000,1050,Mira Road East,2,8224102.533333333
9041000,1530,Bhiwandi,3,9029297.909994189
9167000,1490,Bhiwandi,3,9029297.909994189
7881000,1295,Bhiwandi,2,9029297.909994189
5686000,1017,Bhiwandi,2,9029297.909994189
10500000,620,Kanjurmarg,1,16686437.492056556
10600000,650,Kanjurmarg,1,16686437.492056556
10800000,650,Kanjurmarg,1,16686437.492056556
6000000,730,Mira Road East,1,8224102.533333333
12200000,1235,Mira Road East,3,8224102.533333333
10800000,1200,Mira Road East,2,8224102.533333333
6400000,693,Mira Road East,1,8224102.533333333
6400000,674,Mira Road East,1,8224102.533333333
14500000,1250,Goregaon West,2,23283708.065473303
7700000,995,Mira Road East,2,8224102.533333333
5200000,665,Mira Road East,1,8224102.533333333
17900000,1300,Goregaon East,2,28813531.79700447
11500000,1100,Malad West,2,14215638.559645081
9500000,981,Mira Road East,2,8224102.533333333
13500000,1386,Mira Road East,3,8224102.533333333
6500000,693,Mira Road East,1,8224102.533333333
9500000,981,Mira Road East,1,8224102.533333333
13899999,750,Powai,1,23041090.88927851
8900000,1185,Mira Road East,3,8224102.533333333
7900000,1020,Mira Road East,2,8224102.533333333
5200000,690,Mira Road East,1,8224102.533333333
5200000,690,Mira Road East,1,8224102.533333333
5300000,300,Vikroli East,1,14531807.486582875
6500000,1300,Panvel,2,7890890.089134022
27500000,1180,Ville Parle East,3,32285017.2842167
27500000,1180,Ville Parle East,3,32285017.2842167
14000000,768,Kandivali West,2,14320931.905521896
5200000,340,Kandivali West,1,14320931.905521896
4100000,340,Kandivali West,1,14320931.905521896
4100000,355,Kandivali West,1,14320931.905521896
3800000,350,Kandivali West,1,14320931.905521896
4100000,350,Kandivali West,1,14320931.905521896
3900000,380,Kandivali West,1,14320931.905521896
3900000,350,Kandivali West,1,14320931.905521896
5200000,410,Kandivali West,1,14320931.905521896
3900000,340,Kandivali West,1,14320931.905521896
4200000,350,Kandivali West,1,14320931.905521896
4000000,350,Kandivali West,1,14320931.905521896
4100000,340,Kandivali West,1,14320931.905521896
4200000,340,Kandivali West,1,14320931.905521896
4000000,350,Kandivali West,1,14320931.905521896
4100000,350,Dombivali,1,6386152.42815131
3700000,335,Kandivali West,1,14320931.905521896
3800000,335,Kandivali West,1,14320931.905521896
3800000,340,Malad West,1,14215638.559645081
3800000,340,Kandivali West,1,14320931.905521896
52600000,833,Bandra West,2,46617421.30704468
84500000,1409,Bandra West,3,46617421.30704468
30200000,1145,Bhandup West,3,20727537.005374394
50800000,1815,Bhandup West,4,20727537.005374394
36000000,930,Andheri West,2,41255880.9696951
39000000,1147,Andheri West,3,41255880.9696951
71500000,1680,Andheri West,4,41255880.9696951
58000000,1500,Andheri West,3,41255880.9696951
101800000,2400,Andheri West,4,41255880.9696951
47800000,815,Mahim,2,20033120.974019468
51300000,1096,Mahim,3,20033120.974019468
20900000,667,Andheri West,2,41255880.9696951
10000000,479,Kandivali East,1,19942455.57008331
17300000,845,Kandivali East,2,19942455.57008331
21600000,1202,Kandivali East,3,19942455.57008331
32700000,1763,Kandivali East,4,19942455.57008331
4600000,665,Panvel,1,7890890.089134022
7400000,800,Mira Road East,2,8224102.533333333
59000000,2250,Andheri West,3,41255880.9696951
38000000,1350,Andheri West,2,41255880.9696951
22000000,1250,Andheri West,2,41255880.9696951
8628000,654,Panvel,2,7890890.089134022
9167000,686,Panvel,2,7890890.089134022
9745000,732,Panvel,2,7890890.089134022
10000000,762,Panvel,2,7890890.089134022
8200000,608,Panvel,2,7890890.089134022
11000000,837,Panvel,2,7890890.089134022
9013000,682,Panvel,2,7890890.089134022
12000000,931,Panvel,3,7890890.089134022
10800000,816,Panvel,3,7890890.089134022
2200000,650,Khalapur,1,13309309.572203897
2099000,882,Khalapur,1,13309309.572203897
6000000,750,Dombivli (West),2,9361077.727568513
7200000,1300,Panvel,2,7890890.089134022
6700000,1200,Panvel,2,7890890.089134022
4750000,900,Panvel,2,7890890.089134022
16000000,2020,Panvel,3,7890890.089134022
4700000,800,Panvel,2,7890890.089134022
4600000,910,Panvel,2,7890890.089134022
7500000,950,Panvel,2,7890890.089134022
4500000,930,Panvel,2,7890890.089134022
8900000,1690,Panvel,3,7890890.089134022
4900000,900,Panvel,2,7890890.089134022
13100000,2700,Panvel,4,7890890.089134022
6900000,1400,Panvel,2,7890890.089134022
9300000,1800,Panvel,3,7890890.089134022
9500000,1800,Panvel,3,7890890.089134022
4450000,600,Panvel,1,7890890.089134022
3800000,700,Panvel,1,7890890.089134022
6800000,1400,Panvel,2,7890890.089134022
13500000,650,Borivali West,1,15910647.594565125
12000000,680,Dahisar West,2,13225732.947111357
8200000,550,Dahisar West,1,13225732.947111357
11500000,780,Dahisar East,2,12694499.424861714
37500000,1600,Borivali West,3,15910647.594565125
11000000,625,Dahisar West,1,13225732.947111357
18000000,950,Borivali West,3,15910647.594565125
15000000,990,Dahisar West,2,13225732.947111357
14000000,700,Borivali East,2,17360205.10204722
12500000,815,Dahisar East,2,12694499.424861714
12500000,570,Borivali West,1,15910647.594565125
25000000,1160,Borivali West,3,15910647.594565125
8200000,485,Dahisar East,1,12694499.424861714
14000000,800,Dahisar West,2,13225732.947111357
21800000,768,Malad East,2,20889612.17056266
27500000,1055,Malad East,3,20889612.17056266
27500000,1055,Malad East,3,20889612.17056266
43500000,1466,Malad East,4,20889612.17056266
47500000,1906,Malad East,4,20889612.17056266
150000000,3100,Andheri West,5,41255880.9696951
19700000,709,Goregaon East,2,28813531.79700447
19700000,709,Goregaon East,2,28813531.79700447
27100000,980,Goregaon East,3,28813531.79700447
35400000,1418,Goregaon East,4,28813531.79700447
28500000,1050,Andheri East,2,17894966.774751816
16100000,627,Goregaon West,2,23283708.065473303
21700000,894,Goregaon West,3,23283708.065473303
6200000,480,Dahisar,1,16854206.714503538
45199999,2800,Borivali East,4,17360205.10204722
7500000,420,Borivali West,1,15910647.594565125
18000000,1400,Malad West,2,14215638.559645081
26000000,955,Wadala East,2,16180337.187283933
39800000,2525,Andheri West,4,41255880.9696951
42500000,1350,Ville Parle West,3,20998329.30867207
11700000,1440,Panvel,3,7890890.089134022
11700000,1440,Panvel,3,7890890.089134022
12600000,650,Powai,1,23041090.88927851
10000000,600,Powai,1,23041090.88927851
10000000,585,Powai,1,23041090.88927851
16500000,1220,Thane West,2,12008191.358851675
9500000,650,Borivali West,1,15910647.594565125
22500000,900,Chembur,2,17425073.26802795
72000000,2800,Chembur,5,17425073.26802795
55000000,1500,Juhu,3,58276960.52177489
55000000,1500,Juhu,3,58276960.52177489
16500000,750,Jogeshwari West,2,15311736.683889914
15500000,950,Jogeshwari West,2,15311736.683889914
18500000,1100,Santacruz East,2,16193992.17499847
22500000,961,Sion,2,23067880.271417797
20299999,638,Wadala,2,25458196.886413716
27000000,949,Chembur,3,17425073.26802795
80000000,2475,Dadar East,4,24707113.562490538
46500000,1500,Powai,3,23041090.88927851
27500000,1270,Chembur,3,17425073.26802795
17500000,980,Kandivali West,2,14320931.905521896
14500000,850,Dahisar,2,16854206.714503538
7500000,600,Dahisar East,1,12694499.424861714
21500000,950,Dahisar,2,16854206.714503538
18500000,1100,Mulund West,2,20572069.98986891
18000000,1100,Mulund West,2,20572069.98986891
5100000,675,Panvel,1,7890890.089134022
4700000,675,Panvel,1,7890890.089134022
8844000,1051,Panvel,2,7890890.089134022
15400000,670,Andheri East,2,17894966.774751816
19000000,890,Andheri East,3,17894966.774751816
22000000,1100,Andheri East,3,17894966.774751816
7290000,950,Panvel,2,7890890.089134022
23000000,1250,Andheri West,2,41255880.9696951
36000000,1900,Andheri West,3,41255880.9696951
24000000,1300,Andheri West,2,41255880.9696951
4850000,411,Malad East,1,20889612.17056266
11100000,886,Thane West,2,12008191.358851675
12000000,1046,Thane West,2,12008191.358851675
13300000,1158,Thane West,2,12008191.358851675
18800000,1662,Thane West,3,12008191.358851675
10800000,928,Thane West,2,12008191.358851675
17500000,750,Malad West,2,14215638.559645081
6787000,850,Panvel,2,7890890.089134022
8100000,729,Malad West,1,14215638.559645081
12000000,750,Jogeshwari West,1,15311736.683889914
16000000,750,Borivali West,2,15910647.594565125
25600000,902,Wadala,2,25458196.886413716
47500000,1440,Wadala,3,25458196.886413716
27000000,1100,Powai,2,23041090.88927851
13500000,1015,Ghatkopar East,2,17155597.004407123
60000000,1200,Bandra West,2,46617421.30704468
9500000,1050,Thane West,2,12008191.358851675
5500000,558,Thane West,1,12008191.358851675
7200000,961,Ulwe,2,7761683.373041518
3000000,450,Ulwe,1,7761683.373041518
7198999,1150,Ulwe,2,7761683.373041518
7500000,1150,Ulwe,2,7761683.373041518
3000000,550,Ulwe,1,7761683.373041518
4000000,650,Ulwe,1,7761683.373041518
8700000,950,Mira Road East,2,8224102.533333333
8500000,1150,Mira Road East,2,8224102.533333333
8000000,1150,Mira Road East,2,8224102.533333333
6800000,710,Mira Road East,2,8224102.533333333
5500000,681,Mira Road East,1,8224102.533333333
8200000,1025,Mira Road East,2,8224102.533333333
7884000,1080,Mira Road East,2,8224102.533333333
8000000,1050,Mira Road East,2,8224102.533333333
12000000,1275,Mira Road East,3,8224102.533333333
5800000,700,Mira Road East,1,8224102.533333333
5500000,650,Mira Road East,1,8224102.533333333
8200000,1015,Mira Road East,2,8224102.533333333
9500000,1185,Mira Road East,3,8224102.533333333
8600000,950,Mira Road East,2,8224102.533333333
18200000,941,Goregaon West,2,23283708.065473303
25000000,1189,Goregaon West,3,23283708.065473303
35700000,1710,Goregaon West,4,23283708.065473303
28000000,1003,Andheri West,2,41255880.9696951
31700000,1166,Andheri West,2,41255880.9696951
39000000,1509,Andheri West,3,41255880.9696951
19000000,1035,Goregaon East,2,28813531.79700447
22300000,1355,Goregaon East,3,28813531.79700447
3100000,581,Virar,1,3947315.4002871136
4300000,843,Virar,2,3947315.4002871136
6400000,495,Mira Road East,1,8224102.533333333
9100000,690,Mira Road East,2,8224102.533333333
9000000,676,Thane West,2,12008191.358851675
11900000,1020,Thane West,3,12008191.358851675
20800000,1214,Thane West,3,12008191.358851675
20800000,1639,Thane West,3,12008191.358851675
33000000,2519,Thane West,4,12008191.358851675
16200000,1050,Borivali West,2,15910647.594565125
2250000,590,Nala Sopara,1,2914107.71666728
2300000,550,Nala Sopara,1,2914107.71666728
2300000,550,Nala Sopara,1,2914107.71666728
9500000,750,Borivali West,1,15910647.594565125
14500000,800,Powai,2,23041090.88927851
9500000,575,Borivali West,1,15910647.594565125
19000000,750,Borivali West,2,15910647.594565125
18000000,1300,Dahisar East,3,12694499.424861714
29500000,1500,Dahisar West,3,13225732.947111357
38000000,1400,Borivali West,3,15910647.594565125
17000000,950,Borivali East,2,17360205.10204722
8200000,1015,Kharghar,2,10456264.530956848
22500000,1654,Mulund West,3,20572069.98986891
22500000,1654,Mulund West,3,20572069.98986891
5500000,400,Dahisar West,1,13225732.947111357
7500000,650,Dahisar West,1,13225732.947111357
